# METADATA:
# 000AA: Castels
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
000AA;2022-11-23 01:00:00;8.5;1001.1;97;8.1;3.2;;244;0;2.6
000AA;2022-11-23 01:30:00;8.5;1000.5;97;8.1;1.6;;68;;
000AA;2022-11-23 02:00:00;8.7;1000;97;8.2;3.2;;90;0;0.8
000AA;2022-11-23 02:30:00;8.9;999.8;97;8.4;1.6;;92;;
000AA;2022-11-23 03:00:00;9.2;999.6;98;8.9;1.6;;166;4.8;1.4
000AA;2022-11-23 03:30:00;9.7;999.9;98;9.4;3.2;;198;;
000AA;2022-11-23 04:00:00;10.3;999.6;98;10;1.6;;159;0;1.4
000AA;2022-11-23 04:30:00;10.7;999.8;99;10.6;3.2;;130;;
000AA;2022-11-23 05:00:00;11;999.7;99;10.8;1.6;;207;0;1
000AA;2022-11-23 05:30:00;11.2;999.6;98;10.9;3.2;;184;;
000AA;2022-11-23 06:00:00;11.4;999.5;98;11.1;3.2;;188;3;0.6
000AA;2022-11-23 06:30:00;11.3;1000.3;98;11;1.6;;165;;
000AA;2022-11-23 07:00:00;11.3;1000.9;98;11;3.2;;153;0;0
000AA;2022-11-23 07:30:00;11.5;1001.1;98;11.2;3.2;;186;;
000AA;2022-11-23 08:00:00;11.5;1001.4;98;11.2;3.2;;182;0;0
000AA;2022-11-23 08:30:00;11.6;1001.8;99;11.5;3.2;;211;;
000AA;2022-11-23 09:00:00;11.9;1001.8;99;11.8;4.8;;234;0;0
000AA;2022-11-23 09:30:00;12;1002.4;99;11.8;3.2;;227;;
000AA;2022-11-23 10:00:00;12.3;1002.5;99;12.2;3.2;;184;0;2.8
000AA;2022-11-23 10:30:00;13.2;1003.2;98;12.9;4.8;;229;;
000AA;2022-11-23 11:00:00;14.3;1003.8;93;13.2;9.7;;296;0;0
000AA;2022-11-23 11:30:00;14.9;1004.3;87;12.8;11.3;;267;;
000AA;2022-11-23 12:00:00;15.1;1005;87;13;8;;309;3;0.2
000AA;2022-11-23 12:30:00;15.1;1005.6;80;11.7;8;;284;;
000AA;2022-11-23 13:00:00;15.1;1006.1;75;10.7;11.3;;225;0;0
000AA;2022-11-23 13:30:00;15.1;1006.7;71;9.8;11.3;;349;;
000AA;2022-11-23 14:00:00;15.3;1007.5;67;9.2;9.7;;274;0;0
000AA;2022-11-23 14:30:00;15.2;1007.9;62;7.9;11.3;;308;;
000AA;2022-11-23 15:00:00;14.4;1008.6;62;7.2;11.3;;235;0;0
000AA;2022-11-23 15:30:00;13.7;1009.1;65;7.2;6.4;;283;;
000AA;2022-11-23 16:00:00;12.9;1009.5;72;8;1.6;;182;0;0
000AA;2022-11-23 16:30:00;12.7;1010.1;76;8.5;4.8;;311;;
000AA;2022-11-23 17:00:00;12.1;1010.9;78;8.3;4.8;;229;0;0
000AA;2022-11-23 17:30:00;11.6;1011.4;80;8.3;1.6;;243;;
000AA;2022-11-23 18:00:00;11.3;1011.7;82;8.3;3.2;;195;0;0
000AA;2022-11-23 18:30:00;10.8;1012.1;84;8.2;1.6;;186;;
000AA;2022-11-23 19:00:00;10;1012.4;87;7.9;1.6;;186;0;0
000AA;2022-11-23 19:30:00;9.5;1012.6;90;7.9;1.6;;165;;
000AA;2022-11-23 20:00:00;9.4;1013.1;90;7.8;1.6;;138;0;0
000AA;2022-11-23 20:30:00;9.1;1013.3;91;7.7;1.6;;129;;
000AA;2022-11-23 21:00:00;9.2;1013.8;91;7.8;0;;96;0;0
000AA;2022-11-23 21:30:00;9.6;1013.8;90;8.1;1.6;;165;;
000AA;2022-11-23 22:00:00;9.5;1014.1;90;7.9;1.6;;132;0;0
000AA;2022-11-23 22:30:00;9.2;1014.4;93;8.1;1.6;;130;;
000AA;2022-11-23 23:00:00;9.4;1014.5;92;8.2;1.6;;151;0;0
000AA;2022-11-23 23:30:00;9.4;1014.6;92;8.2;1.6;;167;;
000AA;2022-11-24 00:00:00;9.2;1014.6;93;8.1;1.6;;144;0;0
000AA;2022-11-24 00:30:00;8.9;1014.8;94;8;1.6;;126;;
000AA;2022-11-24 01:00:00;8.7;1014.7;94;7.8;1.6;;145;0;0
000AA;2022-11-24 01:30:00;8.9;1014.7;95;8.1;1.6;;105;;
000AA;2022-11-24 02:00:00;8.9;1014.9;95;8.1;0;;100;0;0
000AA;2022-11-24 02:30:00;8.7;1015;95;8;0;;93;;
000AA;2022-11-24 03:00:00;8.6;1014.9;96;8;1.6;;93;0.2;0.2
000AA;2022-11-24 03:30:00;8.8;1015;95;8.1;1.6;;104;;
000AA;2022-11-24 04:00:00;9.1;1015.3;96;8.5;1.6;;103;0;0
000AA;2022-11-24 04:30:00;9.2;1015.3;96;8.6;1.6;;104;;
000AA;2022-11-24 05:00:00;8.8;1015.2;95;8.1;0;;119;0;0
000AA;2022-11-24 05:30:00;8.5;1015.1;97;8.1;1.6;;115;;
000AA;2022-11-24 06:00:00;8.3;1015.2;98;8;0;;242;0;0
000AA;2022-11-24 06:30:00;7;1015.3;95;6.3;0;;242;;
000AA;2022-11-24 07:00:00;6.6;1015.3;96;6;0;;242;0;0
000AA;2022-11-24 07:30:00;6.1;1015.4;96;5.5;0;;242;;
000AA;2022-11-25 22:00:00;6.8;1028.3;96;6.2;1.6;;350;0;0
000AA;2022-11-25 22:30:00;6.3;1028.6;96;5.7;0;;350;;
000AA;2022-11-25 23:00:00;5.4;1028.8;96;4.9;0;;350;0;0
000AA;2022-11-25 23:30:00;5.6;1028.9;97;5.2;0;;350;;
000AA;2022-11-26 00:00:00;4.4;1029.1;96;3.8;0;;350;0;0
000AA;2022-11-26 00:30:00;4.4;1029.1;97;4;0;;350;;
000AA;2022-11-26 01:00:00;3.4;1028.9;97;3;0;;350;0;0.2
000AA;2022-11-26 01:30:00;2.8;1028.9;97;2.4;0;;350;;
000AA;2022-11-26 02:00:00;2.8;1028.9;98;2.5;0;;350;0;0
000AA;2022-11-26 02:30:00;2.5;1029.1;98;2.2;0;;350;;
000AA;2022-11-26 03:00:00;2.6;1029;98;2.3;0;;350;0.2;0
000AA;2022-11-26 03:30:00;3.4;1028.7;99;3.2;0;;350;;
000AA;2022-11-26 04:00:00;2.9;1028.8;98;2.7;0;;290;0;0
000AA;2022-11-26 04:30:00;3.1;1028.9;99;2.9;1.6;;289;;
000AA;2022-11-26 05:00:00;3.2;1029.1;99;3;0;;289;0;0
000AA;2022-11-26 05:30:00;3.1;1029.3;99;2.9;0;;290;;
000AA;2022-11-26 06:00:00;3.2;1029.8;99;3;0;;290;0;0
000AA;2022-11-26 06:30:00;3.2;1029.7;99;3.1;0;;290;;
000AA;2022-11-26 07:00:00;3.4;1029.9;99;3.2;0;;290;0;0
000AA;2022-11-26 07:30:00;3.4;1029.7;99;3.2;1.6;;291;;
000AA;2022-11-26 08:00:00;3.6;1029.7;99;3.4;0;;291;0;0
000AA;2022-11-26 08:30:00;4.1;1029.8;99;4;1.6;;290;;
000AA;2022-11-26 09:00:00;4.6;1029.7;99;4.4;1.6;;258;0;0
000AA;2022-11-26 09:30:00;5.1;1029.8;99;5;1.6;;258;;
000AA;2022-11-26 10:00:00;5.6;1029.7;99;5.5;3.2;;244;0;0
000AA;2022-11-26 10:30:00;6.3;1029.5;99;6.1;3.2;;242;;
000AA;2022-11-26 11:00:00;6.4;1029.4;99;6.3;1.6;;240;0;0
000AA;2022-11-26 11:30:00;7;1028.9;99;6.9;1.6;;240;;
000AA;2022-11-26 12:00:00;7.2;1028.7;99;7.1;3.2;;198;0;0
000AA;2022-11-26 12:30:00;7.7;1028.4;99;7.5;3.2;;201;;
000AA;2022-11-26 13:00:00;7.9;1028.3;99;7.8;1.6;;204;0;0
000AA;2022-11-26 13:30:00;8.5;1027.8;99;8.4;1.6;;204;;
000AA;2022-11-26 14:00:00;9.4;1027.1;99;9.3;1.6;;204;0;0
000AA;2022-11-26 14:30:00;10.3;1026.5;93;9.3;3.2;;186;;
000AA;2022-11-26 15:00:00;10.4;1026.1;90;8.9;0;;156;0;0
000AA;2022-11-26 15:30:00;10.3;1026.4;90;8.8;0;;147;;
000AA;2022-11-26 16:00:00;9.4;1026.7;93;8.3;0;;153;0;0
000AA;2022-11-26 16:30:00;8.6;1026.5;95;7.9;0;;153;;
000AA;2022-11-26 17:00:00;8.1;1026.5;96;7.5;0;;153;0;0
000AA;2022-11-26 17:30:00;7.4;1025.8;96;6.8;0;;153;;
000AA;2022-11-26 18:00:00;6.8;1025.7;97;6.3;0;;153;0;0
000AA;2022-11-26 18:30:00;6.3;1025.8;97;5.9;0;;153;;
000AA;2022-11-26 19:00:00;6.3;1025.7;98;6;0;;153;0;0
000AA;2022-11-26 19:30:00;6.2;1025.5;98;5.9;0;;153;;
000AA;2022-11-26 20:00:00;5.7;1025;98;5.4;0;;153;0;0
000AA;2022-11-26 20:30:00;5.3;1025.2;97;4.8;0;;153;;
000AA;2022-11-26 21:00:00;4.5;1024.7;97;4.1;0;;153;0.2;0.2
000AA;2022-11-26 21:30:00;3.8;1024.9;98;3.5;0;;153;;
000AA;2022-11-26 22:00:00;4.1;1024.9;99;4;0;;153;0;0
000AA;2022-11-26 22:30:00;3.9;1024.7;98;3.6;0;;153;;
000AA;2022-11-26 23:00:00;4.2;1024.2;99;4;0;;153;0;0
000AA;2022-11-26 23:30:00;4.2;1024.2;99;4.1;0;;153;;
000AA;2022-11-27 00:00:00;4.1;1024;99;4;0;;153;0;0
000AA;2022-11-27 00:30:00;3.7;1024.1;98;3.4;0;;153;;
000AA;2022-11-27 01:00:00;3.3;1023.9;99;3.1;0;;153;0;0
000AA;2022-11-27 01:30:00;3.2;1023.6;99;3.1;0;;153;;
000AA;2022-11-27 02:00:00;3.3;1023.4;99;3.1;0;;153;0;0
000AA;2022-11-27 02:30:00;2.5;1023.2;98;2.2;0;;153;;
000AA;2022-11-27 03:00:00;2.1;1022.9;98;1.8;0;;153;0;0
000AA;2022-11-27 03:30:00;1.9;1022.6;99;1.7;0;;153;;
000AA;2022-11-27 04:00:00;1.6;1022.6;99;1.5;0;;153;0;0.2
000AA;2022-11-27 04:30:00;1.8;1022.3;99;1.7;1.6;;153;;
000AA;2022-11-27 05:00:00;2.1;1022.3;99;2;0;;153;0;0
000AA;2022-11-27 05:30:00;2.3;1022.2;99;2.2;0;;153;;
000AA;2022-11-27 06:00:00;1.7;1022;99;1.6;0;;153;0.2;0
000AA;2022-11-27 06:30:00;1.6;1021.9;99;1.4;0;;153;;
000AA;2022-11-27 07:00:00;1.9;1021.7;99;1.7;0;;153;0;0
000AA;2022-11-27 07:30:00;1.6;1021.4;99;1.5;0;;153;;
000AA;2022-11-27 08:00:00;1.4;1021.4;99;1.2;0;;153;0;0
000AA;2022-11-27 08:30:00;1.7;1021.3;99;1.5;0;;153;;
000AA;2022-11-27 09:00:00;2.2;1021.3;99;2.1;0;;153;0;0
000AA;2022-11-27 09:30:00;3.6;1021.1;99;3.4;0;;153;;
000AA;2022-11-27 10:00:00;5.1;1021.2;99;5;1.6;;252;0;0
000AA;2022-11-27 10:30:00;6;1020.8;100;6;1.6;;252;;
000AA;2022-11-27 11:00:00;7.1;1020.5;99;6.9;1.6;;259;0;0
000AA;2022-11-27 11:30:00;9.6;1019.6;80;6.3;3.2;;187;;
000AA;2022-11-27 12:00:00;10.6;1019.3;71;5.6;3.2;;220;0;0
000AA;2022-11-27 12:30:00;11.2;1018.7;69;5.7;1.6;;53;;
000AA;2022-11-27 13:00:00;11.7;1018.1;69;6.2;1.6;;192;0;0
000AA;2022-11-27 13:30:00;12;1017.6;66;5.8;1.6;;202;;
000AA;2022-11-27 14:00:00;12.1;1017.5;68;6.4;1.6;;175;0;0
000AA;2022-11-27 14:30:00;12.4;1016.9;66;6.2;1.6;;153;;
000AA;2022-11-27 15:00:00;12.3;1016.8;67;6.3;3.2;;113;0;0
000AA;2022-11-27 15:30:00;12;1016.6;68;6.3;1.6;;289;;
000AA;2022-11-27 16:00:00;11;1016.5;75;6.7;0;;281;0;0
000AA;2022-11-27 16:30:00;9.3;1016.1;80;6.1;0;;281;;
000AA;2022-11-27 17:00:00;8.8;1015.9;84;6.2;0;;281;0;0
000AA;2022-11-27 17:30:00;9.9;1015.7;80;6.6;1.6;;233;;
000AA;2022-11-27 18:00:00;10.6;1015.6;79;7.1;1.6;;262;0;0
000AA;2022-11-27 18:30:00;10.7;1015.6;78;7;1.6;;211;;
000AA;2022-11-27 19:00:00;10.6;1016;79;7.1;1.6;;94;0;0
000AA;2022-11-27 19:30:00;9.9;1015.7;83;7.2;1.6;;93;;
000AA;2022-11-27 20:00:00;9.3;1015.8;85;6.9;1.6;;87;0;0
000AA;2022-11-27 20:30:00;9.5;1015.7;87;7.4;3.2;;63;;
000AA;2022-11-27 21:00:00;10.4;1014.8;87;8.3;3.2;;344;0;0
000AA;2022-11-27 21:30:00;10.6;1015.3;87;8.5;1.6;;92;;
000AA;2022-11-27 22:00:00;10.8;1015.3;86;8.5;1.6;;139;0;0
000AA;2022-11-27 22:30:00;10.8;1015.3;88;8.9;1.6;;87;;
000AA;2022-11-27 23:00:00;10.6;1014.9;90;9;1.6;;346;0;0.2
000AA;2022-11-27 23:30:00;10.2;1015.2;94;9.2;1.6;;170;;
000AA;2022-11-28 00:00:00;10.2;1014.7;96;9.6;1.6;;165;4.6;4.4
000AA;2022-11-28 00:30:00;10.3;1014.3;96;9.7;1.6;;111;;
000AA;2022-11-28 01:00:00;10.3;1014;96;9.7;3.2;;239;0;7
000AA;2022-11-28 01:30:00;10.3;1014.6;97;9.9;3.2;;263;;
000AA;2022-11-28 02:00:00;10.6;1014.6;98;10.3;0;;241;0;3.8
000AA;2022-11-28 02:30:00;10.6;1014.7;97;10.2;1.6;;196;;
000AA;2022-11-28 03:00:00;10.7;1014.4;98;10.4;1.6;;189;12.6;1.8
000AA;2022-11-28 03:30:00;10.6;1014.4;97;10.1;1.6;;181;;
000AA;2022-11-28 04:00:00;10.5;1014.5;97;10;3.2;;225;0;0.6
000AA;2022-11-28 04:30:00;10.4;1014.3;97;10;1.6;;185;;
000AA;2022-11-28 05:00:00;10.5;1014.3;97;10;1.6;;209;0;0.2
000AA;2022-11-28 05:30:00;10.4;1014.9;97;10;1.6;;281;;
000AA;2022-11-28 06:00:00;10.4;1014.9;97;9.9;3.2;;299;0.8;0
000AA;2022-11-28 06:30:00;10.3;1015.1;97;9.8;1.6;;271;;
000AA;2022-11-28 07:00:00;10;1015.2;97;9.5;3.2;;285;0;0
000AA;2022-11-28 07:30:00;10.2;1015.3;98;9.9;3.2;;271;;
000AA;2022-11-28 08:00:00;10;1015.6;97;9.5;3.2;;271;0;0
000AA;2022-11-28 08:30:00;9.9;1016;97;9.5;1.6;;275;;
000AA;2022-11-28 09:00:00;10.1;1016;97;9.6;1.6;;303;0;0
000AA;2022-11-28 09:30:00;9.9;1016;95;9.2;1.6;;192;;
000AA;2022-11-28 10:00:00;10.4;1016.2;93;9.3;3.2;;223;0;0
000AA;2022-11-28 10:30:00;11.1;1016.3;93;10;3.2;;208;;
000AA;2022-11-28 11:00:00;11.6;1016.3;90;10;4.8;;147;0;0.4
000AA;2022-11-28 11:30:00;10.7;1015.9;92;9.5;3.2;;236;;
000AA;2022-11-28 12:00:00;11.7;1015.9;91;10.2;3.2;;199;0.4;0
000AA;2022-11-28 12:30:00;12.3;1015.2;89;10.5;1.6;;210;;
000AA;2022-11-28 13:00:00;11.7;1015.1;90;10.1;3.2;;229;0;0
000AA;2022-11-28 13:30:00;11.8;1015;93;10.7;1.6;;251;;
000AA;2022-11-28 14:00:00;11.5;1014.8;89;9.7;3.2;;219;0;0.2
000AA;2022-11-28 14:30:00;11.6;1014.6;88;9.7;1.6;;269;;
000AA;2022-11-28 15:00:00;11.2;1015.3;90;9.6;4.8;;272;1.2;1
000AA;2022-11-28 15:30:00;9.6;1015.2;92;8.3;1.6;;270;;
000AA;2022-11-28 16:00:00;9.5;1015.3;93;8.4;0;;267;0;0.6
000AA;2022-11-28 16:30:00;9;1015.6;92;7.8;1.6;;196;;
000AA;2022-11-28 17:00:00;8.7;1015.8;94;7.8;0;;226;0;0
000AA;2022-11-28 17:30:00;9;1016.1;95;8.2;1.6;;318;;
000AA;2022-11-28 18:00:00;8.6;1016;94;7.7;3.2;;217;1.2;0.6
000AA;2022-11-28 18:30:00;7.7;1016;94;6.8;1.6;;186;;
000AA;2022-11-28 19:00:00;7.2;1016.3;96;6.6;1.6;;186;0;0
000AA;2022-11-28 19:30:00;7.7;1016.6;96;7.1;1.6;;215;;
000AA;2022-11-28 20:00:00;7.6;1016.9;96;7;0;;213;0;0.2
000AA;2022-11-28 20:30:00;7.6;1017;96;7;3.2;;201;;
000AA;2022-11-28 21:00:00;7.6;1017.1;97;7.2;1.6;;215;0.2;0
000AA;2022-11-28 21:30:00;7.7;1017.4;98;7.4;0;;215;;
000AA;2022-11-28 22:00:00;7.9;1017.5;98;7.6;1.6;;214;0;0
000AA;2022-11-28 22:30:00;7.8;1017.5;97;7.3;1.6;;214;;
000AA;2022-11-28 23:00:00;7.7;1017.5;98;7.4;1.6;;205;0;0
000AA;2022-11-28 23:30:00;7.4;1017.6;98;7.1;1.6;;268;;
000AA;2022-11-29 00:00:00;7.3;1017.5;98;7;1.6;;226;0;0
000AA;2022-11-29 00:30:00;7.3;1017.4;98;7;1.6;;223;;
000AA;2022-11-29 01:00:00;7.3;1017.2;99;7.1;1.6;;226;0;0
000AA;2022-11-29 01:30:00;7.1;1017.1;99;7;1.6;;226;;
000AA;2022-11-29 02:00:00;7;1017.2;99;6.9;0;;226;0;0
000AA;2022-11-29 02:30:00;7.1;1017.3;99;6.9;0;;226;;
000AA;2022-11-29 03:00:00;7.2;1017.2;99;7;0;;123;0;0
000AA;2022-11-29 03:30:00;7.1;1017.1;99;7;0;;123;;
000AA;2022-11-29 04:00:00;7.1;1017;99;7;0;;138;0;0
000AA;2022-11-29 04:30:00;7.2;1017.1;99;7;1.6;;150;;
000AA;2022-11-29 05:00:00;7.2;1017.1;99;7;1.6;;158;0;0.2
000AA;2022-11-29 05:30:00;7.1;1017.2;99;7;0;;159;;
000AA;2022-11-29 06:00:00;7;1017.4;99;6.9;0;;159;0.4;0.2
000AA;2022-11-29 06:30:00;7;1017.5;99;6.9;0;;159;;
000AA;2022-11-30 15:30:00;11.1;1016.1;76;7;1.6;;263;;
000AA;2022-11-30 16:00:00;9;1016.1;84;6.4;1.6;;263;0;0
000AA;2022-11-30 16:30:00;7.8;1016.3;88;5.9;1.6;;263;;
000AA;2022-11-30 17:00:00;7.4;1016.5;89;5.7;1.6;;262;0;0
000AA;2022-11-30 17:30:00;6.8;1016.6;91;5.5;1.6;;262;;
000AA;2022-11-30 18:00:00;6.4;1016.8;93;5.4;1.6;;262;0;0
000AA;2022-11-30 18:30:00;6.3;1016.8;93;5.2;1.6;;262;;
000AA;2022-11-30 19:00:00;6;1017;92;4.8;1.6;;262;0;0
000AA;2022-11-30 19:30:00;5.4;1017.2;93;4.3;1.6;;262;;
000AA;2022-11-30 20:00:00;5.1;1017.4;93;4.1;1.6;;262;0;0
000AA;2022-11-30 20:30:00;5.1;1017.6;93;4.1;1.6;;262;;
000AA;2022-11-30 21:00:00;4.7;1017.7;92;3.5;0;;262;0;0
000AA;2022-11-30 21:30:00;3.4;1017.9;94;2.5;0;;262;;
000AA;2022-11-30 22:00:00;2.8;1018;95;2.1;0;;262;0;0
000AA;2022-11-30 22:30:00;3.1;1018.2;98;2.8;1.6;;262;;
000AA;2022-11-30 23:00:00;3.3;1018.4;98;3;1.6;;262;0;0
000AA;2022-11-30 23:30:00;3.7;1018.4;95;3;0;;262;;
000AA;2022-12-01 00:00:00;3.7;1018.3;94;2.8;0;;262;0;0
000AA;2022-12-01 00:30:00;2.9;1018.1;96;2.3;0;;262;;
000AA;2022-12-01 01:00:00;2.9;1018.1;97;2.5;0;;262;0;0
000AA;2022-12-01 01:30:00;2.6;1018.2;97;2.2;0;;262;;
000AA;2022-12-01 02:00:00;1.8;1018.2;95;1.1;0;;262;0;0.2
000AA;2022-12-01 02:30:00;0.8;1018.3;96;0.2;0;;262;;
000AA;2022-12-01 03:00:00;0.5;1018.3;97;0.1;0;;262;0.2;0
000AA;2022-12-01 03:30:00;0.6;1018.4;98;0.3;0;;262;;
000AA;2022-12-01 04:00:00;0.8;1018.5;98;0.5;0;;262;0;0
000AA;2022-12-01 04:30:00;0.9;1018.5;98;0.7;0;;262;;
000AA;2022-12-01 05:00:00;1.1;1018.7;98;0.8;0;;262;0;0
000AA;2022-12-01 05:30:00;0.6;1018.6;97;0.2;0;;262;;
000AA;2022-12-01 06:00:00;0.8;1018.5;98;0.6;0;;262;0;0
000AA;2022-12-01 06:30:00;0.8;1018.6;98;0.6;0;;262;;
000AA;2022-12-01 07:00:00;1.3;1018.9;99;1.1;0;;262;0;0
000AA;2022-12-01 07:30:00;1.4;1019;99;1.3;0;;262;;
000AA;2022-12-01 08:00:00;0.8;1019.3;99;0.6;0;;262;0;0
000AA;2022-12-01 08:30:00;-0.1;1019.2;97;-0.5;0;;263;;
000AA;2022-12-01 09:00:00;0.7;1019.4;99;0.6;0;;263;0;0
000AA;2022-12-01 09:30:00;0.5;1019.7;98;0.2;0;;263;;
000AA;2022-12-01 10:00:00;2;1019.7;99;1.9;0;;263;0;0
000AA;2022-12-01 10:30:00;5.8;1019.5;100;5.8;3.2;;294;;
000AA;2022-12-01 11:00:00;8.5;1019.2;88;6.6;3.2;;240;0;0
000AA;2022-12-01 11:30:00;9.8;1019.1;75;5.6;3.2;;275;;
000AA;2022-12-01 12:00:00;10.4;1018.8;72;5.6;3.2;;15;0;0
000AA;2022-12-01 12:30:00;10.9;1018.7;67;5;3.2;;326;;
000AA;2022-12-01 13:00:00;10.1;1018.7;68;4.4;4.8;;311;0;0
000AA;2022-12-01 13:30:00;10.3;1018.4;66;4.3;4.8;;276;;
000AA;2022-12-01 14:00:00;10.9;1018.3;62;3.9;4.8;;328;0;0
000AA;2022-12-01 14:30:00;9.9;1018.2;66;3.8;3.2;;299;;
000AA;2022-12-01 15:00:00;9.4;1018.1;67;3.6;1.6;;68;0;0
000AA;2022-12-01 15:30:00;9.1;1018.3;69;3.7;3.2;;315;;
000AA;2022-12-01 16:00:00;8.6;1018.3;72;3.8;3.2;;319;0;0
000AA;2022-12-01 16:30:00;8.2;1018.3;74;3.9;1.6;;288;;
000AA;2022-12-01 17:00:00;7.9;1018.5;76;4;3.2;;301;0;0
000AA;2022-12-01 17:30:00;7.5;1018.5;79;4.1;0;;333;;
000AA;2022-12-01 18:00:00;6.6;1018.5;81;3.6;0;;300;0;0
000AA;2022-12-01 18:30:00;5.8;1018.6;85;3.5;0;;300;;
000AA;2022-12-01 19:00:00;5.5;1018.7;87;3.5;1.6;;300;0;0
000AA;2022-12-01 19:30:00;5.1;1018.7;88;3.3;1.6;;300;;
000AA;2022-12-01 20:00:00;5.1;1018.9;89;3.4;1.6;;300;0;0
000AA;2022-12-01 20:30:00;5.4;1018.9;88;3.6;0;;300;;
000AA;2022-12-01 21:00:00;5.4;1019;88;3.6;0;;300;0;0
000AA;2022-12-01 21:30:00;5.4;1018.9;87;3.4;0;;300;;
000AA;2022-12-01 22:00:00;5.6;1019;86;3.4;0;;300;0;0
000AA;2022-12-01 22:30:00;5.7;1019;85;3.4;0;;300;;
000AA;2022-12-01 23:00:00;5.7;1019;85;3.3;0;;300;0;0
000AA;2022-12-01 23:30:00;5.7;1018.8;84;3.2;0;;300;;
000AA;2022-12-02 00:00:00;5.8;1018.5;83;3.2;0;;203;0;0
000AA;2022-12-02 00:30:00;6.1;1018.3;82;3.2;0;;193;;
000AA;2022-12-02 01:00:00;5.8;1018;84;3.3;0;;193;0;0
000AA;2022-12-02 01:30:00;5.8;1017.9;83;3.2;0;;193;;
000AA;2022-12-02 02:00:00;5.7;1017.7;85;3.3;0;;193;0;0
000AA;2022-12-02 02:30:00;5.6;1017.6;84;3.1;0;;193;;
000AA;2022-12-02 03:00:00;5.7;1017.4;83;3.1;1.6;;194;0;0
000AA;2022-12-02 03:30:00;5.6;1017.1;82;2.7;1.6;;194;;
000AA;2022-12-02 04:00:00;5.6;1017.1;81;2.6;0;;259;0;0
000AA;2022-12-02 04:30:00;5.6;1017;81;2.6;1.6;;266;;
000AA;2022-12-02 05:00:00;5.4;1016.8;79;2.1;1.6;;265;0;0
000AA;2022-12-02 05:30:00;5.3;1016.8;80;2.1;0;;265;;
000AA;2022-12-02 06:00:00;5.2;1016.7;81;2.2;1.6;;265;0;0
000AA;2022-12-02 06:30:00;5.1;1016.8;82;2.3;0;;265;;
000AA;2022-12-02 07:00:00;4.9;1016.7;84;2.5;0;;265;0;0
000AA;2022-12-02 07:30:00;4.7;1016.6;85;2.4;0;;265;;
000AA;2022-12-02 08:00:00;4.7;1016.7;87;2.7;0;;265;0;0
000AA;2022-12-02 08:30:00;5.1;1016.8;83;2.5;0;;265;;
000AA;2022-12-02 09:00:00;5.8;1016.9;80;2.6;1.6;;265;0;0
000AA;2022-12-02 09:30:00;6.3;1016.7;77;2.5;1.6;;264;;
000AA;2022-12-02 10:00:00;6.6;1016.6;76;2.7;1.6;;237;0;0
000AA;2022-12-02 10:30:00;7.1;1016.4;76;3.1;1.6;;61;;
000AA;2022-12-02 11:00:00;7.3;1016.2;74;3;1.6;;312;0;0
000AA;2022-12-02 11:30:00;7.6;1015.5;72;2.9;1.6;;218;;
000AA;2022-12-02 12:00:00;7.6;1015.3;73;3;1.6;;247;0;0
000AA;2022-12-02 12:30:00;7.6;1015;73;3;1.6;;295;;
000AA;2022-12-02 13:00:00;7.6;1014.7;73;3;1.6;;275;0;0
000AA;2022-12-02 13:30:00;7.4;1014.5;73;2.9;1.6;;315;;
000AA;2022-12-02 14:00:00;7.3;1014.3;74;3;1.6;;305;0;0
000AA;2022-12-02 14:30:00;7.2;1014;73;2.7;1.6;;284;;
000AA;2022-12-02 15:00:00;6.8;1014;74;2.5;4.8;;301;0;0
000AA;2022-12-02 15:30:00;6.5;1013.9;74;2.2;3.2;;311;;
000AA;2022-12-02 16:00:00;6.2;1014;76;2.3;3.2;;299;0;0
000AA;2022-12-02 16:30:00;5.8;1013.9;76;1.9;1.6;;309;;
000AA;2022-12-02 17:00:00;5.7;1013.9;78;2.1;0;;208;0;0
000AA;2022-12-02 17:30:00;5.4;1013.8;79;2.1;1.6;;209;;
000AA;2022-12-02 18:00:00;5.3;1013.8;80;2.2;1.6;;209;0;0
000AA;2022-12-02 18:30:00;5.2;1013.4;81;2.2;1.6;;211;;
000AA;2022-12-02 19:00:00;5.1;1013.1;82;2.3;0;;211;0;0
000AA;2022-12-02 19:30:00;5.1;1013;82;2.2;0;;211;;
000AA;2022-12-02 20:00:00;4.9;1012.5;82;2.1;0;;211;0;0
000AA;2022-12-02 20:30:00;4.8;1012.3;83;2.2;0;;211;;
000AA;2022-12-02 21:00:00;4.7;1012.1;85;2.4;0;;211;0;0
000AA;2022-12-02 21:30:00;4.6;1011.9;85;2.3;0;;211;;
000AA;2022-12-02 22:00:00;4.6;1011.9;87;2.6;0;;211;0;0
000AA;2022-12-02 22:30:00;4.4;1011.7;88;2.6;0;;211;;
000AA;2022-12-02 23:00:00;4.3;1011.5;88;2.5;0;;212;0;0
000AA;2022-12-02 23:30:00;4.2;1011.1;90;2.7;0;;212;;
000AA;2022-12-03 00:00:00;4.1;1010.8;91;2.8;0;;212;0;0
